COUB,Country of birth,FBORN,Place of birth,EDU,Education level,LFS,Labour force status,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,12885,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,20469,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,1112,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,765,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,1877,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,8595,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,4702,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,13297,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,17291,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,18352,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,35643,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,5804,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,4460,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,10264,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,546,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,Men,PRT,Portugal,148,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,694,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,1255,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,395,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,1650,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,7605,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,5003,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,12608,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,5804,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,4460,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,10264,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,546,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,Men,PRT,Portugal,148,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,694,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,1255,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,395,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,1650,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,7605,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,5003,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,12608,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,2,Women,PRT,Portugal,19014,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,1,Men,PRT,Portugal,24017,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,PRT,Portugal,43031,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,PRT,Portugal,2459,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,PRT,Portugal,1281,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,3740,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,2,Women,PRT,Portugal,13302,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,1,Men,PRT,Portugal,6844,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,20146,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,PRT,Portugal,34775,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,PRT,Portugal,32142,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,66917,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,2,Women,PRT,Portugal,19014,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,1,Men,PRT,Portugal,24017,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,PRT,Portugal,43031,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,2,Women,PRT,Portugal,2459,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,1,Men,PRT,Portugal,1281,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,3740,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,2,Women,PRT,Portugal,13302,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,1,Men,PRT,Portugal,6844,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,20146,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,PRT,Portugal,34775,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,PRT,Portugal,32142,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,66917,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,1,Employed,2,Women,PRT,Portugal,47178,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,1,Employed,1,Men,PRT,Portugal,54671,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,PRT,Portugal,101849,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,2,Unemployed,2,Women,PRT,Portugal,5631,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,2,Unemployed,1,Men,PRT,Portugal,3393,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,9024,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3,Inactive,2,Women,PRT,Portugal,25566,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3,Inactive,1,Men,PRT,Portugal,15367,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,40933,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,PRT,Portugal,78375,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,PRT,Portugal,73431,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,151806,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,1,Employed,2,Women,PRT,Portugal,308546,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,1,Employed,1,Men,PRT,Portugal,317180,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,PRT,Portugal,625726,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,2,Unemployed,2,Women,PRT,Portugal,27940,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,2,Unemployed,1,Men,PRT,Portugal,18546,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,46486,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3,Inactive,2,Women,PRT,Portugal,181931,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3,Inactive,1,Men,PRT,Portugal,137499,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,319430,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,PRT,Portugal,518417,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,PRT,Portugal,473225,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,991642,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,2,Women,PRT,Portugal,355724,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,1,Men,PRT,Portugal,371851,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,PRT,Portugal,727575,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,2,Women,PRT,Portugal,33571,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,1,Men,PRT,Portugal,21939,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,55510,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,2,Women,PRT,Portugal,207497,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,1,Men,PRT,Portugal,152866,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,360363,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,PRT,Portugal,596792,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,PRT,Portugal,546656,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,1143448,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,80630,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,119329,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,199959,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,10842,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,8367,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,19209,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,64477,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,37133,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,101610,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,155949,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,164829,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,320778,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,1268290,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,1848557,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,3116847,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,137523,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,105676,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,243199,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,1963160,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,1171024,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,3134184,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,3368973,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,3125257,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,6494230,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,1348920,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,1967886,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,3316806,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,148365,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,114043,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,262408,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,2027637,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,1208157,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,3235794,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,3524922,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,3290086,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,6815008,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,51878,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,42130,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,94008,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,2952,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,Men,PRT,Portugal,1373,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,4325,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,8965,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,6050,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,15015,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,63795,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,49553,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,113348,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,295337,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,217221,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,512558,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,11426,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,2,Unemployed,1,Men,PRT,Portugal,5592,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,17018,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,54655,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,43480,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,98135,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,361418,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,266293,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,627711,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,347215,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,259351,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,606566,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,14378,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,Men,PRT,Portugal,6965,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,21343,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,63620,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,49530,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,113150,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,425213,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,315846,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,741059,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,2,Women,PRT,Portugal,179686,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,1,Men,PRT,Portugal,216130,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,PRT,Portugal,395816,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,PRT,Portugal,19425,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,PRT,Portugal,13133,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,32558,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,2,Women,PRT,Portugal,99008,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,1,Men,PRT,Portugal,58550,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,157558,,
