COUB,Country of birth,FBORN,Place of birth,EDU,Education level,AGE,Age,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,135036,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,135204,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,270240,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,135036,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,135204,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,270240,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,3519,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,3327,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,6846,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,3519,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,3327,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,6846,,
NOAM,North America,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,921,,
NOAM,North America,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,879,,
NOAM,North America,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,1800,,
NOAM,North America,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,921,,
NOAM,North America,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,879,,
NOAM,North America,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,1800,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,426,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,546,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,972,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,426,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,546,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,972,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,4527,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,3747,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,8274,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,4527,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,3747,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,8274,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,9393,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,8499,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,17892,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,9393,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,8499,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,17892,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,35064,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,28680,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,63744,,
OCEA,Oceania,0,Native-born,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,448605,,
OCEA,Oceania,0,Native-born,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,370989,,
OCEA,Oceania,0,Native-born,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,819594,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,483669,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,399669,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,883338,,
OCEA,Oceania,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,13143,,
OCEA,Oceania,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,11679,,
OCEA,Oceania,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,24822,,
OCEA,Oceania,0,Native-born,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,120642,,
OCEA,Oceania,0,Native-born,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,105780,,
OCEA,Oceania,0,Native-born,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,226422,,
OCEA,Oceania,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,133785,,
OCEA,Oceania,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,117459,,
OCEA,Oceania,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,251244,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,18288,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,17796,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,36084,,
OCEA,Oceania,0,Native-born,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,292692,,
OCEA,Oceania,0,Native-born,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,285642,,
OCEA,Oceania,0,Native-born,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,578334,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,310980,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,303438,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,614418,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,12450,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,11463,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,23913,,
OCEA,Oceania,0,Native-born,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,254607,,
OCEA,Oceania,0,Native-born,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,266730,,
OCEA,Oceania,0,Native-born,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,521337,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,267057,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,278193,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,545250,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,78945,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,69618,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,148563,,
OCEA,Oceania,0,Native-born,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,1116546,,
OCEA,Oceania,0,Native-born,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,1029141,,
OCEA,Oceania,0,Native-born,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,2145687,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,1195491,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,1098759,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,2294250,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,1062,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,837,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,1899,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,1062,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,837,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,1899,,
SCAC,South and Central America and Caribbean,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,270,,
SCAC,South and Central America and Caribbean,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,270,,
SCAC,South and Central America and Caribbean,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,540,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,270,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,270,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,540,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,198,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,174,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,372,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,198,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,174,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,372,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,693,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,627,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,1320,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,693,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,627,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,1320,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,2223,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,1908,,
SCAC,South and Central America and Caribbean,1,Foreign-born,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,4131,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,2223,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,1908,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,4131,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,3159,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,2733,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,5892,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,3159,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,2733,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,5892,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,54078,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,52275,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,106353,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,54078,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,52275,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,106353,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,2628,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,2646,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,5274,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,2628,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,2646,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,5274,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,1245,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,1089,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,2334,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,2,Women,NZL,New Zealand,1245,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,1,Men,NZL,New Zealand,1089,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,2334,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,61110,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,58743,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,119853,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,2,Women,NZL,New Zealand,61110,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,1,Men,NZL,New Zealand,58743,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,119853,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,3159,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,2733,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,5892,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,147462,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,129213,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,276675,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,448605,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,370989,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,819594,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,2,Women,NZL,New Zealand,599226,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,1,Men,NZL,New Zealand,502935,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,1102161,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,54078,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,52275,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,106353,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,39462,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,35256,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,74718,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,120642,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,105780,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,226422,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,2,Women,NZL,New Zealand,214182,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,1,Men,NZL,New Zealand,193311,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,407493,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,2628,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,2646,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,5274,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,53703,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,48918,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,102621,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,292692,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,285642,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,578334,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,2,Women,NZL,New Zealand,349023,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,1,Men,NZL,New Zealand,337206,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_AGE,All ages,ALL_SEX,Men and women,NZL,New Zealand,686229,,
